7.152720000000001299e+00,6.359920000000000684e+00,6.638440000000000119e+00,1.187000000000000000e+03,1.515000000000000000e+03,0.000000000000000000e+00
3.645880000000000454e+00,7.826959999999999695e+00,4.729960000000001052e+00,1.085000000000000000e+03,2.164000000000000000e+03,0.000000000000000000e+00
6.427720000000000766e+00,6.834320000000001727e+00,6.662080000000000446e+00,1.187000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
8.622440000000000992e+00,3.058523999999999887e+01,2.839400000000000368e+00,1.325000000000000000e+03,1.003000000000000000e+03,0.000000000000000000e+00
1.864959999999999951e+00,7.397680000000000256e+00,6.149840000000000195e+00,1.119000000000000000e+03,1.898000000000000000e+03,0.000000000000000000e+00
3.671159999999999979e+00,2.982152000000000669e+01,6.534159999999999968e+00,1.270000000000000000e+03,2.311000000000000000e+03,0.000000000000000000e+00
4.828800000000000203e+00,1.905388000000000304e+01,6.760119999999999685e+00,1.182000000000000000e+03,1.318000000000000000e+03,0.000000000000000000e+00
1.179756000000000071e+01,2.023140000000000427e+01,5.656040000000000845e+00,1.365000000000000000e+03,1.777000000000000000e+03,0.000000000000000000e+00
1.154492000000000118e+01,3.157580000000000098e+01,6.465039999999999232e+00,1.308000000000000000e+03,1.008000000000000000e+03,0.000000000000000000e+00
1.042528000000000077e+01,3.156947999999999865e+01,2.001959999999999962e+00,1.319000000000000000e+03,1.185000000000000000e+03,0.000000000000000000e+00
1.245288000000000039e+01,1.263456000000000046e+01,6.602200000000000735e+00,1.043000000000000000e+03,1.167000000000000000e+03,0.000000000000000000e+00
5.965000000000000746e+00,1.864155999999999835e+01,5.523439999999999905e+00,1.201000000000000000e+03,1.627000000000000000e+03,0.000000000000000000e+00
3.273680000000000589e+00,1.036380000000000123e+01,4.528360000000000163e+00,1.161000000000000000e+03,1.012000000000000000e+03,0.000000000000000000e+00
1.276248000000000182e+01,6.195920000000000982e+00,6.161480000000000956e+00,1.022000000000000000e+03,1.991000000000000000e+03,0.000000000000000000e+00
6.450839999999999463e+00,8.406600000000000961e+00,3.034520000000000106e+00,1.103000000000000000e+03,1.145000000000000000e+03,0.000000000000000000e+00
1.310044000000000075e+01,2.898639999999999972e+01,6.231040000000000134e+00,1.307000000000000000e+03,1.015000000000000000e+03,0.000000000000000000e+00
1.236064000000000185e+01,1.029096000000000011e+01,4.530759999999999899e+00,1.004000000000000000e+03,1.426000000000000000e+03,0.000000000000000000e+00
4.017560000000000464e+00,1.026516000000000162e+01,4.559160000000000323e+00,1.161000000000000000e+03,1.017000000000000000e+03,0.000000000000000000e+00
1.129388000000000147e+01,8.688560000000000727e+00,2.848440000000000083e+00,1.068000000000000000e+03,1.018000000000000000e+03,0.000000000000000000e+00
2.083960000000000257e+00,3.136871999999999616e+01,6.174199999999999910e+00,1.278000000000000000e+03,1.019000000000000000e+03,0.000000000000000000e+00
4.380680000000000796e+00,3.162631999999999977e+01,5.807999999999999829e+00,1.271000000000000000e+03,1.020000000000000000e+03,0.000000000000000000e+00
1.116596000000000011e+01,2.923336000000000112e+01,1.271279999999999966e+00,1.336000000000000000e+03,2.223000000000000000e+03,0.000000000000000000e+00
7.403159999999999741e+00,2.847080000000000055e+00,6.531640000000000335e+00,1.114000000000000000e+03,1.022000000000000000e+03,0.000000000000000000e+00
9.826480000000000103e+00,1.443484000000000123e+01,5.510680000000000689e+00,1.052000000000000000e+03,1.285000000000000000e+03,0.000000000000000000e+00
3.281040000000000401e+00,3.260704000000000491e+01,5.923359999999999737e+00,1.381000000000000000e+03,1.267000000000000000e+03,0.000000000000000000e+00
