1.909468000000000032e+01,1.254536000000000229e+01,9.006640000000000867e+00,5.600000000000000000e+01,2.240000000000000000e+02
1.967884000000000100e+01,7.736360000000001236e+00,1.132679999999999909e+00,8.600000000000000000e+01,3.250000000000000000e+02
2.814880000000000493e+00,9.570159999999999556e+00,3.221360000000000223e+00,1.300000000000000000e+01,2.000000000000000000e+00
1.770324000000000098e+01,6.768720000000000958e+00,9.887120000000001241e+00,4.700000000000000000e+01,9.500000000000000000e+01
2.032763999999999882e+01,9.854039999999999466e+00,4.191600000000000215e+00,1.070000000000000000e+02,4.610000000000000000e+02
9.534959999999999880e+00,8.351079999999999615e+00,2.795167999999999964e+01,1.160000000000000000e+02,1.270000000000000000e+02
1.311772000000000027e+01,1.930436000000000263e+01,7.471640000000000725e+00,4.300000000000000000e+01,1.520000000000000000e+02
2.010452000000000083e+01,1.174287999999999954e+01,6.678960000000000896e+00,1.070000000000000000e+02,7.000000000000000000e+00
5.754040000000000710e+00,1.651683999999999841e+01,1.250216000000000172e+01,3.000000000000000000e+01,8.000000000000000000e+00
3.417440000000000033e+00,1.544696000000000247e+01,6.448959999999999582e+00,6.100000000000000000e+01,3.410000000000000000e+02
1.392692000000000263e+01,6.303520000000000678e+00,3.170167999999999964e+01,1.230000000000000000e+02,3.800000000000000000e+02
1.372571999999999903e+01,1.029196000000000133e+01,1.922280000000000300e+01,5.900000000000000000e+01,1.100000000000000000e+01
9.951719999999999899e+00,8.298560000000000159e+00,1.792851999999999890e+01,1.500000000000000000e+01,4.290000000000000000e+02
3.750000000000000000e+00,1.337912000000000035e+01,1.053448000000000029e+01,9.000000000000000000e+00,9.600000000000000000e+01
1.193252000000000024e+01,2.962839999999999918e+00,2.844720000000000137e+00,7.300000000000000000e+01,3.660000000000000000e+02
9.572440000000000282e+00,5.136840000000000295e+00,2.567887999999999948e+01,1.150000000000000000e+02,5.110000000000000000e+02
8.093999999999999417e+00,4.385000000000000675e+00,1.188856000000000002e+01,6.000000000000000000e+00,1.400000000000000000e+02
1.236880000000000024e+01,1.660600000000000298e+00,1.221640000000000059e+00,7.300000000000000000e+01,5.800000000000000000e+01
1.371240000000000059e+01,1.957632000000000261e+01,1.473559999999999981e+00,8.200000000000000000e+01,3.770000000000000000e+02
1.360004000000000168e+01,7.444920000000000648e+00,3.695683999999999969e+01,1.510000000000000000e+02,3.760000000000000000e+02
3.903360000000000163e+00,4.147520000000000095e+00,1.172200000000000131e+00,2.800000000000000000e+01,2.330000000000000000e+02
1.421219999999999928e+01,1.253752000000000066e+01,1.153160000000000185e+00,1.100000000000000000e+02,3.240000000000000000e+02
1.468191999999999986e+01,1.091492000000000040e+01,1.148760000000000003e+00,1.140000000000000000e+02,2.200000000000000000e+01
1.614679999999999893e+01,1.755039999999999978e+01,9.187079999999999913e+00,4.400000000000000000e+01,3.460000000000000000e+02
6.235640000000000072e+00,1.782744000000000284e+01,8.701680000000001414e+00,6.200000000000000000e+01,1.260000000000000000e+02
1.386456000000000088e+01,1.564692000000000149e+01,3.538268000000000058e+01,1.620000000000000000e+02,2.500000000000000000e+01
5.088920000000000776e+00,1.735399999999999920e+01,3.191760000000000375e+00,4.200000000000000000e+01,2.600000000000000000e+01
1.552248000000000161e+01,1.508299999999999841e+01,3.278231999999999857e+01,1.570000000000000000e+02,2.700000000000000000e+01
1.362564000000000242e+01,5.847160000000000579e+00,3.313380000000000081e+01,1.130000000000000000e+02,2.800000000000000000e+01
1.658563999999999794e+01,4.457160000000000899e+00,8.400600000000000733e+00,6.700000000000000000e+01,2.900000000000000000e+01
4.781320000000000014e+00,5.292280000000000761e+00,3.026839999999999975e+00,2.100000000000000000e+01,3.920000000000000000e+02
6.315480000000000871e+00,5.206120000000000303e+00,1.217851999999999890e+01,6.000000000000000000e+00,4.180000000000000000e+02
1.402927999999999997e+01,3.984440000000000204e+00,1.041447999999999929e+01,7.600000000000000000e+01,3.900000000000000000e+01
9.368160000000001375e+00,5.229919999999999902e+00,1.245044000000000040e+01,1.200000000000000000e+01,3.300000000000000000e+01
8.200400000000000134e+00,2.774560000000000137e+00,6.506720000000000503e+00,3.600000000000000000e+01,3.400000000000000000e+01
9.211920000000000996e+00,1.052832000000000079e+01,3.836304000000000514e+01,1.440000000000000000e+02,3.500000000000000000e+01
3.513240000000000585e+00,1.658380000000000010e+01,5.160120000000000928e+00,5.000000000000000000e+01,3.700000000000000000e+01
4.039719999999999978e+00,1.800303999999999860e+01,4.949160000000000892e+00,5.000000000000000000e+01,3.600000000000000000e+01
1.139548000000000094e+01,4.897240000000000038e+00,2.552891999999999939e+01,1.150000000000000000e+02,3.800000000000000000e+01
1.673275999999999897e+01,5.080120000000000857e+00,1.033172000000000068e+01,7.600000000000000000e+01,4.900000000000000000e+01
1.098632000000000097e+01,2.009108000000000160e+01,7.685079999999999245e+00,9.900000000000000000e+01,5.080000000000000000e+02
6.319519999999999804e+00,1.519884000000000235e+01,2.563795999999999964e+01,1.310000000000000000e+02,4.100000000000000000e+01
4.672240000000000393e+00,1.129420000000000179e+01,2.580979999999999563e+01,1.390000000000000000e+02,5.130000000000000000e+02
1.345835999999999899e+01,1.026971999999999952e+01,2.147899999999999920e+01,7.100000000000000000e+01,4.400000000000000000e+02
4.097680000000000433e+00,3.971360000000000223e+00,4.779880000000000351e+00,1.400000000000000000e+01,4.900000000000000000e+02
1.724008000000000251e+01,1.842107999999999990e+01,4.639759999999999884e+00,1.040000000000000000e+02,4.500000000000000000e+01
1.063927999999999940e+01,1.554940000000000033e+01,2.668600000000000350e+01,1.370000000000000000e+02,4.600000000000000000e+01
1.540011999999999937e+01,6.612000000000000988e+00,3.300504000000000104e+01,1.090000000000000000e+02,2.410000000000000000e+02
9.159159999999999968e+00,1.862419999999999831e+01,2.717919999999999892e+00,6.300000000000000000e+01,4.800000000000000000e+01
1.539948000000000050e+01,4.347800000000000331e+00,9.713039999999999452e+00,7.600000000000000000e+01,3.200000000000000000e+01
8.074480000000001212e+00,1.963312000000000168e+01,5.114600000000000257e+00,5.100000000000000000e+01,4.670000000000000000e+02
1.195767999999999986e+01,1.150168000000000035e+01,1.045279999999999987e+00,1.140000000000000000e+02,4.230000000000000000e+02
1.005324000000000240e+01,1.461824000000000012e+01,2.865836000000000183e+01,1.270000000000000000e+02,1.510000000000000000e+02
1.382907999999999937e+01,1.377960000000000207e+01,3.746567999999999898e+01,1.500000000000000000e+02,3.960000000000000000e+02
7.712920000000000442e+00,1.441112000000000037e+01,3.687856000000000023e+01,1.490000000000000000e+02,2.800000000000000000e+02
1.281636000000000131e+01,8.183359999999998635e+00,1.634344000000000108e+01,4.000000000000000000e+01,5.310000000000000000e+02
1.487068000000000190e+01,1.389188000000000045e+01,2.648931999999999931e+01,1.460000000000000000e+02,3.530000000000000000e+02
1.658752000000000137e+01,1.389024000000000036e+01,1.246180000000000199e+01,5.700000000000000000e+01,1.000000000000000000e+02
1.001779999999999937e+01,1.713320000000000398e+00,1.405040000000000067e+00,7.300000000000000000e+01,1.400000000000000000e+01
8.563159999999999883e+00,1.576704000000000150e+01,3.551359999999999673e+01,1.520000000000000000e+02,5.900000000000000000e+01
8.227640000000000953e+00,7.902039999999999509e+00,2.895167999999999964e+01,1.180000000000000000e+02,6.000000000000000000e+01
1.423324000000000211e+01,1.590520000000000067e+01,3.381712000000000273e+01,1.610000000000000000e+02,4.890000000000000000e+02
1.021700000000000053e+01,6.369520000000000515e+00,2.966692000000000107e+01,1.190000000000000000e+02,6.200000000000000000e+01
1.185456000000000110e+01,1.525107999999999997e+01,3.701563999999999766e+01,1.620000000000000000e+02,2.370000000000000000e+02
9.789320000000001798e+00,7.337599999999999234e+00,3.727776000000000067e+01,1.350000000000000000e+02,9.100000000000000000e+01
6.359280000000000932e+00,9.431839999999999336e+00,3.646623999999999910e+01,1.330000000000000000e+02,7.100000000000000000e+01
6.747760000000001313e+00,3.241480000000000139e+00,6.043639999999999901e+00,2.900000000000000000e+01,2.610000000000000000e+02
1.392099999999999937e+01,8.870680000000000121e+00,3.757715999999999923e+01,1.510000000000000000e+02,6.700000000000000000e+01
5.300160000000000871e+00,1.327539999999999942e+01,1.221000000000000085e+00,8.300000000000000000e+01,4.840000000000000000e+02
1.444695999999999891e+01,3.864840000000000497e+00,2.984280000000000488e+00,8.100000000000000000e+01,4.090000000000000000e+02
2.909919999999999618e+00,7.698280000000000456e+00,6.257080000000001085e+00,7.000000000000000000e+00,8.200000000000000000e+01
5.645320000000000782e+00,9.890959999999999752e+00,3.516199999999999903e+01,1.330000000000000000e+02,6.500000000000000000e+01
1.233436000000000021e+01,6.758520000000000749e+00,2.661379999999999768e+01,1.120000000000000000e+02,7.200000000000000000e+01
7.323039999999998884e+00,1.950568000000000168e+01,1.120880000000000098e+00,6.400000000000000000e+01,2.850000000000000000e+02
1.232844000000000051e+01,8.598720000000000141e+00,2.774443999999999733e+01,1.170000000000000000e+02,7.400000000000000000e+01
1.306500000000000128e+01,1.400964000000000276e+01,2.345108000000000459e+01,8.000000000000000000e+01,2.310000000000000000e+02
1.784636000000000067e+01,7.184479999999999755e+00,2.679280000000000328e+00,7.700000000000000000e+01,3.290000000000000000e+02
6.860559999999999548e+00,1.307688000000000095e+01,2.968940000000000268e+01,1.250000000000000000e+02,5.180000000000000000e+02
1.376620000000000132e+01,5.713840000000000252e+00,1.227280000000000149e+00,9.400000000000000000e+01,3.350000000000000000e+02
1.236068000000000033e+01,5.803200000000000358e+00,1.246368000000000009e+01,2.500000000000000000e+01,7.900000000000000000e+01
1.082503999999999955e+01,7.412520000000000664e+00,2.835976000000000141e+01,1.160000000000000000e+02,8.000000000000000000e+01
9.799160000000000537e+00,8.118720000000001491e+00,2.270535999999999888e+01,1.420000000000000000e+02,8.100000000000000000e+01
2.352480000000000349e+00,7.956520000000001147e+00,4.709280000000000577e+00,7.000000000000000000e+00,3.950000000000000000e+02
1.613304000000000116e+01,1.616959999999999908e+01,1.248404000000000025e+01,4.400000000000000000e+01,1.160000000000000000e+02
1.069264000000000081e+01,5.964480000000000004e+00,3.655808000000000391e+01,1.350000000000000000e+02,8.400000000000000000e+01
1.243079999999999963e+01,1.878396000000000043e+01,1.023728000000000016e+01,3.700000000000000000e+01,8.500000000000000000e+01
1.811176000000000030e+01,1.201780000000000115e+01,1.196039999999999992e+00,9.300000000000000000e+01,4.990000000000000000e+02
1.343839999999999968e+01,2.125920000000000254e+00,4.869839999999999947e+00,4.500000000000000000e+01,8.700000000000000000e+01
1.219692000000000043e+01,6.210599999999999454e+00,3.648628000000000071e+01,1.350000000000000000e+02,8.800000000000000000e+01
