0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.029000000000000000e+03,2.001000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.029000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.026000000000000000e+03,2.003000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.026000000000000000e+03,2.004000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.026000000000000000e+03,2.012000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.021000000000000000e+03,2.006000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,2.021000000000000000e+03,2.005000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.022000000000000000e+03,2.008000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.022000000000000000e+03,2.017000000000000000e+03,2.000000000000000000e+03
0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.027000000000000000e+03,2.009000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.029000000000000000e+03,2.011000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.029000000000000000e+03,2.010000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.026000000000000000e+03,2.002000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.026000000000000000e+03,2.013000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.014000000000000000e+03,2.025000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.021000000000000000e+03,2.015000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,2.015000000000000000e+03,2.026000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.022000000000000000e+03,2.007000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,2.027000000000000000e+03,2.019000000000000000e+03,2.000000000000000000e+03
1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.027000000000000000e+03,2.018000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.025000000000000000e+03,2.021000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.025000000000000000e+03,2.020000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.020000000000000000e+03,2.023000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.020000000000000000e+03,2.022000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.014000000000000000e+03,2.024000000000000000e+03,2.000000000000000000e+03
2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.014000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+03
