1.809455999999999776e+01,1.449220000000000041e+01,6.359240000000000670e+00,1.200000000000000000e+03,1.025000000000000000e+03,0.000000000000000000e+00
3.456364000000000658e+01,7.171880000000000699e+00,1.755999999999999872e+01,1.329000000000000000e+03,1.001000000000000000e+03,0.000000000000000000e+00
2.568227999999999867e+01,1.390112000000000059e+01,1.348087999999999909e+01,1.155000000000000000e+03,1.002000000000000000e+03,0.000000000000000000e+00
2.070884000000000214e+01,1.425311999999999912e+01,8.458840000000000359e+00,1.216000000000000000e+03,1.604000000000000000e+03,0.000000000000000000e+00
2.029644000000000048e+01,1.080176000000000158e+01,9.641239999999999810e+00,1.134000000000000000e+03,1.852000000000000000e+03,0.000000000000000000e+00
2.057832000000000150e+01,1.218136000000000152e+01,8.942959999999999354e+00,1.123000000000000000e+03,1.005000000000000000e+03,0.000000000000000000e+00
1.969532000000000238e+01,1.321359999999999957e+01,9.377640000000001308e+00,1.141000000000000000e+03,1.453000000000000000e+03,0.000000000000000000e+00
6.420080000000000453e+00,1.296851999999999805e+01,1.954592000000000240e+01,1.010000000000000000e+03,1.263000000000000000e+03,0.000000000000000000e+00
1.101104000000000127e+01,1.446852000000000160e+01,1.624708000000000041e+01,1.056000000000000000e+03,1.281000000000000000e+03,0.000000000000000000e+00
3.094588000000000250e+01,1.639736000000000260e+01,1.889499999999999957e+01,1.259000000000000000e+03,1.009000000000000000e+03,0.000000000000000000e+00
1.109908000000000072e+01,9.791840000000000543e+00,1.298380000000000223e+01,1.051000000000000000e+03,1.904000000000000000e+03,0.000000000000000000e+00
1.982812000000000197e+01,8.591280000000001138e+00,6.922560000000000713e+00,1.163000000000000000e+03,1.260000000000000000e+03,0.000000000000000000e+00
2.065448000000000306e+01,1.475859999999999950e+01,8.824519999999999698e+00,1.146000000000000000e+03,1.181000000000000000e+03,0.000000000000000000e+00
3.212407999999999930e+01,1.635251999999999839e+01,1.982876000000000261e+01,1.266000000000000000e+03,1.013000000000000000e+03,0.000000000000000000e+00
1.964656000000000091e+01,4.044839999999999769e+00,2.843920000000000226e+00,1.239000000000000000e+03,1.226000000000000000e+03,0.000000000000000000e+00
2.012704000000000093e+01,2.438508000000000209e+01,1.556476000000000148e+01,1.263000000000000000e+03,1.015000000000000000e+03,0.000000000000000000e+00
9.630040000000001044e+00,1.522059999999999924e+01,1.753392000000000195e+01,1.058000000000000000e+03,1.217000000000000000e+03,0.000000000000000000e+00
5.650840000000000529e+00,1.074551999999999907e+01,1.895647999999999911e+01,1.001000000000000000e+03,1.017000000000000000e+03,0.000000000000000000e+00
1.833147999999999911e+01,1.591472000000000087e+01,1.145156000000000063e+01,1.111000000000000000e+03,1.018000000000000000e+03,0.000000000000000000e+00
3.937760000000000371e+00,8.082800000000000651e+00,2.152411999999999992e+01,1.064000000000000000e+03,1.458000000000000000e+03,0.000000000000000000e+00
3.640111999999999881e+01,7.089040000000000674e+00,2.256300000000000239e+01,1.333000000000000000e+03,1.669000000000000000e+03,0.000000000000000000e+00
1.839568000000000225e+01,1.486128000000000071e+01,7.708400000000001029e+00,1.199000000000000000e+03,1.021000000000000000e+03,0.000000000000000000e+00
1.306851999999999947e+01,1.267668000000000106e+01,1.399308000000000085e+01,1.082000000000000000e+03,1.807000000000000000e+03,0.000000000000000000e+00
2.514771999999999963e+01,1.323732000000000042e+01,1.291552000000000078e+01,1.149000000000000000e+03,1.990000000000000000e+03,0.000000000000000000e+00
2.155852000000000146e+01,1.276312000000000069e+01,8.669040000000000745e+00,1.187000000000000000e+03,1.158000000000000000e+03,0.000000000000000000e+00
1.819432000000000116e+01,1.501688000000000045e+01,6.721840000000000259e+00,1.200000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
3.392628000000000554e+01,9.332639999999999603e+00,1.762699999999999889e+01,1.298000000000000000e+03,1.850000000000000000e+03,0.000000000000000000e+00
2.688627999999999929e+01,1.679764000000000124e+01,1.550384000000000029e+01,1.222000000000000000e+03,2.045000000000000000e+03,0.000000000000000000e+00
