1.008648000000000167e+01,2.324155999999999977e+01,5.160920000000000840e+00,1.424000000000000000e+03,1.000000000000000000e+03,0.000000000000000000e+00
1.740480000000000249e+00,7.011800000000000921e+00,5.705719999999999459e+00,1.061000000000000000e+03,4.459000000000000000e+03,0.000000000000000000e+00
4.529959999999999987e+00,9.365440000000001319e+00,1.837800000000000100e+00,1.241000000000000000e+03,1.547000000000000000e+03,0.000000000000000000e+00
8.851639999999999731e+00,2.262404000000000437e+01,8.257440000000000779e+00,1.455000000000000000e+03,1.205000000000000000e+03,0.000000000000000000e+00
1.214560000000000173e+01,2.916736000000000217e+01,1.212720000000000020e+00,1.721000000000000000e+03,3.486000000000000000e+03,0.000000000000000000e+00
1.041676000000000180e+01,4.588599999999999568e+00,7.875000000000000000e+00,1.284000000000000000e+03,2.718000000000000000e+03,0.000000000000000000e+00
5.490359999999999907e+00,1.006883999999999979e+01,4.979720000000000368e+00,1.012000000000000000e+03,3.487000000000000000e+03,0.000000000000000000e+00
4.798480000000000523e+00,2.647660000000000480e+01,2.435320000000000373e+00,1.349000000000000000e+03,3.190000000000000000e+03,0.000000000000000000e+00
3.870879999999999654e+00,3.083564000000000149e+01,1.532320000000000126e+00,1.817000000000000000e+03,3.056000000000000000e+03,0.000000000000000000e+00
3.701160000000000228e+00,3.358636000000000621e+01,1.568440000000000278e+00,1.787000000000000000e+03,4.325000000000000000e+03,0.000000000000000000e+00
1.521156000000000041e+01,1.725360000000000227e+01,1.399360000000000159e+00,1.760000000000000000e+03,1.061000000000000000e+03,0.000000000000000000e+00
8.994959999999998956e+00,3.807343999999999795e+01,1.814160000000000217e+00,1.869000000000000000e+03,4.716000000000000000e+03,0.000000000000000000e+00
1.277600000000000158e+01,2.757575999999999894e+01,3.269880000000000120e+00,1.678000000000000000e+03,2.364000000000000000e+03,0.000000000000000000e+00
3.774839999999999751e+00,7.556680000000000064e+00,4.720880000000000187e+00,1.027000000000000000e+03,1.916000000000000000e+03,0.000000000000000000e+00
1.000000000000000000e+00,9.168680000000000163e+00,1.723920000000000119e+00,1.042000000000000000e+03,2.415000000000000000e+03,0.000000000000000000e+00
1.261323999999999934e+01,2.913107999999999720e+01,5.923320000000000363e+00,1.798000000000000000e+03,1.155000000000000000e+03,0.000000000000000000e+00
2.072960000000000136e+00,3.110892000000000124e+01,1.366680000000000339e+00,1.847000000000000000e+03,4.431000000000000000e+03,0.000000000000000000e+00
1.941384000000000043e+01,9.944240000000000634e+00,4.708680000000000199e+00,1.589000000000000000e+03,2.036000000000000000e+03,0.000000000000000000e+00
5.142040000000000610e+00,9.251680000000000348e+00,3.268000000000000238e+00,1.267000000000000000e+03,1.788000000000000000e+03,0.000000000000000000e+00
1.225416000000000061e+01,1.163260000000000005e+01,2.421400000000000219e+00,1.466000000000000000e+03,1.637000000000000000e+03,0.000000000000000000e+00
1.912480000000000047e+01,1.105864000000000047e+01,2.118400000000000283e+00,1.561000000000000000e+03,2.492000000000000000e+03,0.000000000000000000e+00
1.814448000000000150e+01,2.468243999999999971e+01,2.463840000000000252e+00,1.970000000000000000e+03,1.021000000000000000e+03,0.000000000000000000e+00
1.707692000000000121e+01,3.206728000000000378e+01,2.394120000000000470e+00,2.090000000000000000e+03,2.321000000000000000e+03,0.000000000000000000e+00
8.886920000000001707e+00,9.378000000000000114e+00,6.065439999999999721e+00,1.100000000000000000e+03,1.677000000000000000e+03,0.000000000000000000e+00
1.520564000000000071e+01,3.313651999999999731e+01,1.557840000000000114e+00,2.107000000000000000e+03,2.559000000000000000e+03,0.000000000000000000e+00
1.236299999999999955e+01,1.764679999999999893e+01,6.720439999999999969e+00,1.795000000000000000e+03,2.144000000000000000e+03,0.000000000000000000e+00
8.128959999999999297e+00,2.880344000000000193e+01,3.410159999999999858e+00,1.514000000000000000e+03,2.789000000000000000e+03,0.000000000000000000e+00
1.803107999999999933e+01,1.567148000000000074e+01,1.404400000000000093e+00,1.732000000000000000e+03,3.519000000000000000e+03,0.000000000000000000e+00
1.520564000000000071e+01,3.232012000000000285e+01,1.217400000000000038e+00,2.104000000000000000e+03,3.186000000000000000e+03,0.000000000000000000e+00
1.601923999999999992e+01,1.380387999999999948e+01,3.643880000000000230e+00,2.100000000000000000e+03,1.029000000000000000e+03,0.000000000000000000e+00
1.011975999999999942e+01,2.323720000000000141e+01,3.117639999999999745e+00,1.655000000000000000e+03,1.417000000000000000e+03,0.000000000000000000e+00
8.351039999999999353e+00,3.136780000000000257e+01,3.979560000000000208e+00,1.604000000000000000e+03,2.124000000000000000e+03,0.000000000000000000e+00
