5.476429999999999865e+01,1.725880000000000081e+01,1.796699999999999875e+01,6.100000000000000000e+01,1.700000000000000000e+02
5.195130000000000337e+01,1.714150000000000063e+01,3.178639999999999688e+01,1.000000000000000000e+00,2.016000000000000000e+03
6.259479999999999222e+01,2.266619999999999990e+01,3.319839999999999947e+01,9.900000000000000000e+01,2.111000000000000000e+03
8.924689999999999657e+01,1.982620000000000005e+01,6.724670000000000414e+01,6.490000000000000000e+02,6.180000000000000000e+02
1.641259999999999764e+01,1.296769999999999889e+01,3.465100000000000069e+00,4.890000000000000000e+02,4.000000000000000000e+00
8.471059999999999945e+01,1.810920000000000130e+01,2.921659999999999968e+01,4.710000000000000000e+02,1.761000000000000000e+03
6.887649999999999295e+01,1.464660000000000117e+01,4.777929999999999922e+01,6.190000000000000000e+02,1.213000000000000000e+03
8.166339999999999577e+01,5.701900000000000190e+00,3.998080000000000211e+01,2.750000000000000000e+02,5.050000000000000000e+02
5.752460000000000662e+01,5.826999999999999957e+00,3.520730000000000359e+01,6.300000000000000000e+01,5.760000000000000000e+02
7.287040000000000362e+01,1.321819999999999951e+01,2.613900000000000290e+01,2.860000000000000000e+02,1.415000000000000000e+03
6.194650000000000745e+01,5.599899999999999878e+00,2.399940000000000140e+01,2.620000000000000000e+02,1.028000000000000000e+03
7.050300000000000011e+01,1.753869999999999862e+01,1.463039999999999807e+01,2.660000000000000000e+02,1.100000000000000000e+01
1.648780000000000001e+01,1.269399999999999906e+01,6.900000000000000355e+00,4.640000000000000000e+02,4.370000000000000000e+02
8.286809999999999832e+01,1.979819999999999780e+01,4.078289999999999793e+01,3.480000000000000000e+02,1.566000000000000000e+03
7.003700000000000614e+01,3.970400000000000151e+00,2.447139999999999915e+01,2.610000000000000000e+02,1.602000000000000000e+03
6.970829999999999416e+01,6.067099999999999937e+00,6.342999999999999972e+00,4.460000000000000000e+02,1.280000000000000000e+02
8.007540000000000191e+01,1.009290000000000020e+01,3.466120000000000090e+01,2.220000000000000000e+02,1.600000000000000000e+01
6.628190000000000737e+01,7.520000000000000462e+00,5.587099999999999511e+00,5.140000000000000000e+02,1.700000000000000000e+01
6.750440000000000396e+01,6.065500000000000114e+00,3.895879999999999654e+01,1.060000000000000000e+02,1.800000000000000000e+01
8.871689999999999543e+01,1.619689999999999941e+01,6.354169999999999874e+01,6.390000000000000000e+02,1.900000000000000000e+01
5.317249999999999943e+01,1.805279999999999774e+01,2.305860000000000198e+01,5.000000000000000000e+01,1.501000000000000000e+03
6.188860000000000383e+01,1.993149999999999977e+01,2.373560000000000159e+01,1.090000000000000000e+02,2.100000000000000000e+01
4.384349999999999881e+01,1.494829999999999970e+01,7.958099999999999952e+00,2.170000000000000000e+02,2.200000000000000000e+01
8.775300000000000011e+01,1.515890000000000093e+01,5.049150000000000205e+01,4.910000000000000000e+02,1.120000000000000000e+02
6.373879999999999768e+01,1.871530000000000271e+01,4.196679999999999922e+01,5.900000000000000000e+02,2.400000000000000000e+01
6.601169999999999050e+01,2.259059999999999846e+01,2.832770000000000010e+01,1.490000000000000000e+02,2.500000000000000000e+01
6.735660000000000025e+01,1.909619999999999962e+01,1.351520000000000010e+01,3.160000000000000000e+02,5.120000000000000000e+02
6.172939999999999827e+01,7.244299999999999073e+00,4.097339999999999804e+01,6.180000000000000000e+02,4.690000000000000000e+02
6.020069999999999766e+01,2.079509999999999792e+01,3.635739999999999839e+01,3.600000000000000000e+01,1.600000000000000000e+02
8.891750000000000398e+01,1.169880000000000031e+01,5.921869999999999834e+01,5.950000000000000000e+02,1.059000000000000000e+03
5.503069999999999595e+01,8.064300000000001134e+00,3.648539999999999850e+01,6.500000000000000000e+02,3.000000000000000000e+01
8.621469999999999345e+01,9.893800000000000594e+00,5.137310000000000798e+01,5.220000000000000000e+02,7.930000000000000000e+02
3.321500000000000341e+01,1.298620000000000019e+01,3.958600000000000119e+00,2.440000000000000000e+02,1.726000000000000000e+03
4.773250000000000171e+01,1.220399999999999885e+01,1.283910000000000018e+01,1.050000000000000000e+02,3.300000000000000000e+01
6.906649999999999068e+01,6.481600000000000250e+00,4.249049999999999727e+01,1.560000000000000000e+02,9.400000000000000000e+02
5.724669999999999703e+01,1.854969999999999786e+01,2.084880000000000067e+01,6.400000000000000000e+01,3.500000000000000000e+01
6.980360000000000298e+01,4.676499999999999879e+00,2.052019999999999911e+01,3.510000000000000000e+02,3.600000000000000000e+01
7.775870000000000459e+01,1.648870000000000147e+01,3.332189999999999941e+01,2.570000000000000000e+02,1.650000000000000000e+02
6.900849999999999795e+01,1.574469999999999992e+01,2.490330000000000155e+01,2.990000000000000000e+02,3.800000000000000000e+01
5.167319999999999425e+01,1.724759999999999849e+01,3.021849999999999881e+01,4.000000000000000000e+00,3.900000000000000000e+01
8.180039999999999623e+01,1.821440000000000126e+01,3.592810000000000059e+01,4.080000000000000000e+02,4.000000000000000000e+01
7.072249999999999659e+01,2.071189999999999998e+01,3.365010000000000190e+01,2.160000000000000000e+02,1.490000000000000000e+02
1.013440000000000119e+01,1.241339999999999932e+01,5.839500000000000135e+00,5.330000000000000000e+02,2.180000000000000000e+02
5.966920000000000357e+01,1.227369999999999983e+01,1.653559999999999874e+01,9.100000000000000000e+01,4.280000000000000000e+02
4.365339999999999776e+01,1.422649999999999970e+01,9.119199999999999307e+00,2.540000000000000000e+02,8.170000000000000000e+02
5.901239999999999952e+01,4.032000000000000028e+00,3.390570000000000306e+01,5.500000000000000000e+01,1.370000000000000000e+02
5.797250000000000369e+01,8.317700000000000315e+00,1.933769999999999811e+01,1.140000000000000000e+02,1.054000000000000000e+03
7.119419999999999504e+01,5.602800000000000225e+00,4.988800000000000345e+00,5.000000000000000000e+02,2.310000000000000000e+02
6.933740000000000236e+01,2.020739999999999981e+01,3.371799999999999908e+00,4.490000000000000000e+02,4.800000000000000000e+01
7.867070000000001073e+01,1.536589999999999989e+01,5.009380000000000166e+01,5.120000000000000000e+02,4.900000000000000000e+01
8.740149999999999864e+01,9.719500000000000028e+00,5.478039999999999310e+01,5.840000000000000000e+02,1.949000000000000000e+03
5.491509999999999536e+01,2.024030000000000129e+01,2.766930000000000334e+01,7.200000000000000000e+01,1.027000000000000000e+03
5.653719999999999857e+01,2.124910000000000210e+01,3.032409999999999783e+01,2.000000000000000000e+01,2.710000000000000000e+02
2.682689999999999841e+01,1.377750000000000163e+01,4.456800000000000317e+00,3.600000000000000000e+02,5.300000000000000000e+01
5.128000000000000114e+01,1.136190000000000033e+01,3.468160000000000309e+01,8.000000000000000000e+00,1.857000000000000000e+03
7.189000000000000057e+01,7.868899999999999118e+00,3.176679999999999993e+01,2.010000000000000000e+02,5.500000000000000000e+01
7.039809999999999945e+01,1.872980000000000089e+01,4.396630000000000393e+01,3.820000000000000000e+02,1.192000000000000000e+03
5.211130000000000706e+01,8.221799999999999997e+00,2.327690000000000126e+01,2.700000000000000000e+01,5.680000000000000000e+02
7.889110000000000866e+01,1.615330000000000155e+01,4.894069999999999965e+01,5.120000000000000000e+02,5.800000000000000000e+01
8.509329999999999927e+01,1.060670000000000002e+01,5.850889999999999702e+01,6.000000000000000000e+02,1.172000000000000000e+03
5.656459999999999866e+01,2.115530000000000044e+01,2.759329999999999927e+01,7.200000000000000000e+01,6.000000000000000000e+01
4.186339999999999861e+01,1.104700000000000060e+01,7.916199999999999903e+00,2.310000000000000000e+02,1.927000000000000000e+03
5.310859999999999559e+01,1.316229999999999833e+01,3.805180000000000007e+01,6.350000000000000000e+02,4.920000000000000000e+02
5.938889999999999958e+01,1.004319999999999879e+01,4.304449999999999932e+01,5.970000000000000000e+02,1.599000000000000000e+03
6.677870000000000061e+01,3.084200000000000053e+00,3.490480000000000160e+01,1.350000000000000000e+02,1.826000000000000000e+03
7.070539999999999736e+01,1.872050000000000125e+01,9.182999999999999829e+00,3.960000000000000000e+02,8.110000000000000000e+02
5.202480000000000615e+01,7.919099999999999362e+00,2.812779999999999703e+01,2.600000000000000000e+01,1.179000000000000000e+03
8.355429999999999779e+01,1.525869999999999926e+01,3.904919999999999902e+01,4.240000000000000000e+02,6.700000000000000000e+01
6.750719999999999743e+01,1.909489999999999910e+01,1.045849999999999902e+01,3.350000000000000000e+02,6.800000000000000000e+01
5.037760000000000105e+01,1.415700000000000003e+01,7.670100000000000584e+00,9.300000000000000000e+01,7.600000000000000000e+02
8.190170000000000528e+01,1.188609999999999900e+01,5.321179999999999666e+01,5.500000000000000000e+02,1.145000000000000000e+03
4.339950000000000330e+01,1.504580000000000162e+01,6.557300000000000573e+00,2.060000000000000000e+02,6.170000000000000000e+02
7.464820000000000277e+01,1.038680000000000092e+01,4.891270000000000095e+01,4.970000000000000000e+02,1.000000000000000000e+03
7.047599999999999909e+01,4.040500000000000647e+00,2.830590000000000117e+01,2.110000000000000000e+02,7.300000000000000000e+01
5.913939999999999486e+01,1.092099999999999937e+01,1.672500000000000142e+01,1.020000000000000000e+02,7.400000000000000000e+01
5.571270000000000522e+01,2.063069999999999737e+01,3.107059999999999889e+01,2.000000000000000000e+01,5.200000000000000000e+01
7.621210000000000662e+01,1.514099999999999824e+01,3.012500000000000000e+01,2.560000000000000000e+02,1.182000000000000000e+03
8.264950000000000330e+01,1.227219999999999978e+01,5.411840000000000117e+01,5.500000000000000000e+02,4.720000000000000000e+02
7.538629999999999143e+01,7.256400000000000183e+00,4.320570000000000022e+01,3.710000000000000000e+02,5.710000000000000000e+02
6.911249999999999716e+01,1.673629999999999995e+01,1.390669999999999895e+01,2.810000000000000000e+02,1.865000000000000000e+03
6.834559999999999036e+01,3.122000000000000330e+00,2.936309999999999576e+01,2.240000000000000000e+02,8.000000000000000000e+01
7.056780000000000541e+01,8.777300000000000324e+00,4.675809999999999889e+01,4.280000000000000000e+02,2.058000000000000000e+03
2.484929999999999950e+01,1.269460000000000122e+01,7.704399999999999693e+00,3.610000000000000000e+02,3.220000000000000000e+02
7.058969999999999345e+01,2.036570000000000036e+01,1.987979999999999947e+01,1.710000000000000000e+02,1.560000000000000000e+02
6.724520000000001119e+01,1.246909999999999918e+01,2.188400000000000034e+01,2.930000000000000000e+02,8.400000000000000000e+01
6.580299999999999727e+01,1.770690000000000097e+01,2.368599999999999994e+01,1.380000000000000000e+02,8.320000000000000000e+02
8.046959999999999980e+01,6.944100000000000605e+00,4.543549999999999756e+01,4.690000000000000000e+02,2.580000000000000000e+02
2.146320000000000050e+01,1.229420000000000002e+01,3.905800000000000161e+00,4.160000000000000000e+02,8.700000000000000000e+01
7.918260000000000787e+01,1.640290000000000248e+01,3.478320000000000078e+01,4.260000000000000000e+02,7.900000000000000000e+02
7.444289999999999452e+01,1.904839999999999733e+01,3.902360000000000184e+01,3.240000000000000000e+02,8.900000000000000000e+01
6.328909999999999769e+01,7.992700000000000138e+00,2.202009999999999934e+01,1.530000000000000000e+02,2.074000000000000000e+03
5.214800000000000324e+00,1.296750000000000114e+01,5.357399999999999274e+00,5.580000000000000000e+02,9.100000000000000000e+01
8.191899999999999693e+01,7.287599999999999412e+00,2.962199999999999722e+00,5.660000000000000000e+02,1.606000000000000000e+03
4.946420000000000528e+01,1.357250000000000156e+01,6.680899999999999395e+00,1.030000000000000000e+02,9.300000000000000000e+01
1.746679999999999922e+01,1.368489999999999895e+01,6.412800000000000722e+00,4.640000000000000000e+02,9.400000000000000000e+01
8.493540000000000134e+01,1.874470000000000169e+01,3.283780000000000143e+01,4.700000000000000000e+02,9.500000000000000000e+01
5.901899999999999835e+01,2.066379999999999839e+01,2.412020000000000053e+01,1.240000000000000000e+02,9.600000000000000000e+01
6.181799999999999784e+01,7.830499999999999794e+00,4.223319999999999652e+01,6.180000000000000000e+02,2.700000000000000000e+01
7.317369999999999663e+01,9.829599999999999227e+00,2.838189999999999813e+01,2.260000000000000000e+02,2.630000000000000000e+02
6.607049999999999557e+01,1.960890000000000200e+01,3.946859999999999502e+01,2.030000000000000000e+02,6.580000000000000000e+02
5.680359999999999587e+01,1.477370000000000161e+01,1.468999999999999950e+01,7.800000000000000000e+01,1.490000000000000000e+03
8.380049999999999955e+01,6.951999999999999957e+00,4.503699999999999903e+01,4.210000000000000000e+02,1.530000000000000000e+02
5.506159999999999854e+01,1.857910000000000039e+01,3.473949999999999960e+01,1.100000000000000000e+01,8.070000000000000000e+02
7.803730000000000189e+01,1.823859999999999815e+01,3.936910000000000309e+01,3.640000000000000000e+02,1.030000000000000000e+02
8.620380000000000109e+01,9.883000000000000895e+00,4.976570000000000249e+01,4.380000000000000000e+02,1.758000000000000000e+03
8.180010000000000048e+01,8.598100000000000520e+00,4.154059999999999775e+01,2.770000000000000000e+02,2.920000000000000000e+02
5.036049999999999471e+01,1.280809999999999960e+01,7.047100000000000364e+00,1.030000000000000000e+02,1.060000000000000000e+02
7.328620000000000800e+01,9.525199999999999889e+00,4.783100000000000307e+01,4.300000000000000000e+02,6.050000000000000000e+02
8.362099999999999511e+01,1.861159999999999926e+01,3.182710000000000150e+01,4.550000000000000000e+02,3.640000000000000000e+02
4.412460000000000093e+01,1.226340000000000074e+01,4.825800000000000090e+00,1.940000000000000000e+02,2.132000000000000000e+03
8.313500000000000512e+01,1.348479999999999990e+01,5.473259999999999792e+01,6.370000000000000000e+02,2.139000000000000000e+03
7.088079999999999359e+01,6.943100000000000271e+00,1.740409999999999968e+01,3.330000000000000000e+02,1.110000000000000000e+02
8.855610000000000070e+01,1.438869999999999827e+01,4.997210000000000463e+01,4.910000000000000000e+02,2.300000000000000000e+01
5.339540000000000219e+01,8.494500000000000384e+00,1.814450000000000074e+01,6.900000000000000000e+01,1.130000000000000000e+02
